id,key,value,type 
154309226,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154309226,gnis:ST_alpha,GA,regular
154309226,gnis:County_num,135,regular
154311999,ele,308,regular
154311999,name,Broxton Woods,regular
154311999,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154311999,place,neighbourhood,regular
154311999,id,1688043,gnis
154311999,gnis:Class,Populated Place,regular
154311999,gnis:County,Gwinnett,regular
154311999,gnis:ST_num,13,regular
154311999,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154311999,gnis:ST_alpha,GA,regular
154311999,gnis:County_num,135,regular
154314948,ele,314,regular
154314948,name,Buford Horizons Mobile Home Park,regular
154314948,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154314948,place,hamlet,regular
154314948,id,1688050,gnis
154314948,gnis:Class,Populated Place,regular
154314948,gnis:County,Gwinnett,regular
154314948,gnis:ST_num,13,regular
154314948,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154314948,gnis:ST_alpha,GA,regular
154314948,gnis:County_num,135,regular
154320396,ele,324,regular
154320396,name,Ridgewood,regular
154320396,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154320396,place,hamlet,regular
154320396,id,1688326,gnis
154320396,gnis:Class,Populated Place,regular
154320396,gnis:County,Gwinnett,regular
154320396,gnis:ST_num,13,regular
154320396,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154320396,gnis:ST_alpha,GA,regular
154320396,gnis:County_num,135,regular
154325091,ele,307,regular
154325091,name,Camp Creek Estates,regular
154325091,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154325091,place,hamlet,regular
154325091,id,1688058,gnis
154325091,gnis:Class,Populated Place,regular
154325091,gnis:County,Gwinnett,regular
154325091,gnis:ST_num,13,regular
154325091,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154325091,gnis:ST_alpha,GA,regular
154325091,gnis:County_num,135,regular
154325189,ele,313,regular
154325189,name,Oakdale Woods,regular
154325189,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154325189,place,neighbourhood,regular
154325189,id,1688289,gnis
154325189,gnis:Class,Populated Place,regular
154325189,gnis:County,Gwinnett,regular
154325189,gnis:ST_num,13,regular
154325189,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154325189,gnis:ST_alpha,GA,regular
154325189,gnis:County_num,135,regular
154325899,ele,287,regular
154325899,name,Saddleback Estates,regular
154325899,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154325899,place,neighbourhood,regular
154325899,id,1688347,gnis
154325899,gnis:Class,Populated Place,regular
154325899,gnis:County,Gwinnett,regular
154325899,gnis:ST_num,13,regular
154325899,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154325899,gnis:ST_alpha,GA,regular
154325899,gnis:County_num,135,regular
154329432,ele,354,regular
154329432,name,Pine Ridge Point,regular
154329432,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154329432,place,hamlet,regular
154329432,id,1688311,gnis
154329432,gnis:Class,Populated Place,regular
154329432,gnis:County,Gwinnett,regular
154329432,gnis:ST_num,13,regular
154329432,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154329432,gnis:ST_alpha,GA,regular
154329432,gnis:County_num,135,regular
154335038,ele,296,regular
154335038,name,Peachtree Station,regular
154335038,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154335038,place,hamlet,regular
154335038,id,1688305,gnis
154335038,gnis:Class,Populated Place,regular
154335038,gnis:County,Gwinnett,regular
154335038,gnis:ST_num,13,regular
154335038,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154335038,gnis:ST_alpha,GA,regular
154335038,gnis:County_num,135,regular
154338222,ele,309,regular
154338222,name,Chattawood,regular
154338222,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154338222,place,neighbourhood,regular
154338222,id,1688075,gnis
154338222,gnis:Class,Populated Place,regular
154338222,gnis:County,Gwinnett,regular
154338222,gnis:ST_num,13,regular
154338222,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154338222,gnis:ST_alpha,GA,regular
154338222,gnis:County_num,135,regular
154338250,ele,313,regular
154338250,name,Peachtree North,regular
154338250,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154338250,place,neighbourhood,regular
154338250,id,1688304,gnis
154338250,gnis:Class,Populated Place,regular
154338250,gnis:County,Gwinnett,regular
154338250,gnis:ST_num,13,regular
154338250,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154338250,gnis:ST_alpha,GA,regular
154338250,gnis:County_num,135,regular
154338261,ele,309,regular
154338261,name,Rambling Woods,regular
154338261,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154338261,place,hamlet,regular
154338261,id,1688321,gnis
154338261,gnis:Class,Populated Place,regular
154338261,gnis:County,Gwinnett,regular
154338261,gnis:ST_num,13,regular
154338261,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154338261,gnis:ST_alpha,GA,regular
154338261,gnis:County_num,135,regular
154339581,ele,313,regular
154339581,name,Stonewood,regular
154339581,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154339581,place,hamlet,regular
154339581,id,1688386,gnis
154339581,gnis:Class,Populated Place,regular
154339581,gnis:County,Gwinnett,regular
154339581,gnis:ST_num,13,regular
154339581,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154339581,gnis:ST_alpha,GA,regular
154339581,gnis:County_num,135,regular
154342065,ele,276,regular
154342065,name,North River Crossing,regular
154342065,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154342065,place,hamlet,regular
154342065,id,1688275,gnis
154342065,gnis:Class,Populated Place,regular
154342065,gnis:County,Gwinnett,regular
154342065,gnis:ST_num,13,regular
154342065,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154342065,gnis:ST_alpha,GA,regular
154342065,gnis:County_num,135,regular
154353121,ele,292,regular
154353121,name,Cricket Hill,regular
154353121,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154353121,place,hamlet,regular
154353121,id,1688092,gnis
154353121,gnis:Class,Populated Place,regular
154353121,gnis:County,Gwinnett,regular
154353121,gnis:ST_num,13,regular
154353121,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154353121,gnis:ST_alpha,GA,regular
154353121,gnis:County_num,135,regular
154355319,ele,289,regular
154355319,name,Pleasant Hill,regular
154355319,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154355319,place,hamlet,regular
154355319,id,320853,gnis
154355319,gnis:Class,Populated Place,regular
154355319,gnis:County,Gwinnett,regular
154355319,gnis:ST_num,13,regular
154355319,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154355319,gnis:ST_alpha,GA,regular
154355319,gnis:County_num,135,regular
154358368,ele,288,regular
154358368,name,Friendly Village of Crooked Creek,regular
154358368,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154358368,place,neighbourhood,regular
154358368,id,1688145,gnis
154358368,gnis:Class,Populated Place,regular
154358368,gnis:County,Gwinnett,regular
154358368,gnis:ST_num,13,regular
154358368,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154358368,gnis:ST_alpha,GA,regular
154358368,gnis:County_num,135,regular
154362612,ele,310,regular
154362612,name,Springdale Estates,regular
154362612,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154362612,place,hamlet,regular
154362612,id,1688378,gnis
154362612,gnis:Class,Populated Place,regular
154362612,gnis:County,Gwinnett,regular
154362612,gnis:ST_num,13,regular
154362612,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154362612,gnis:ST_alpha,GA,regular
154362612,gnis:County_num,135,regular
154363931,ele,281,regular
154363931,name,Pleasant Acres,regular
154363931,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154363931,place,hamlet,regular
154363931,id,1688314,gnis
154363931,gnis:Class,Populated Place,regular
154363931,gnis:County,Gwinnett,regular
154363931,gnis:ST_num,13,regular
154363931,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154363931,gnis:ST_alpha,GA,regular
154363931,gnis:County_num,135,regular
154364456,ele,297,regular
154364456,name,Bridgewater,regular
154364456,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154364456,place,hamlet,regular
154364456,id,1688039,gnis
154364456,gnis:Class,Populated Place,regular
154364456,gnis:County,Gwinnett,regular
154364456,gnis:ST_num,13,regular
154364456,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154364456,gnis:ST_alpha,GA,regular
154364456,gnis:County_num,135,regular
154365898,ele,359,regular
154365898,name,Hog Mountain,regular
154365898,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154365898,place,hamlet,regular
154365898,id,332000,gnis
154365898,gnis:Class,Populated Place,regular
154365898,gnis:County,Gwinnett,regular
154365898,gnis:ST_num,13,regular
154365898,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154365898,gnis:ST_alpha,GA,regular
154365898,gnis:County_num,135,regular
154367507,ele,283,regular
154367507,name,Wyloway,regular
154367507,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154367507,place,hamlet,regular
154367507,id,1688435,gnis
154367507,gnis:Class,Populated Place,regular
154367507,gnis:County,Gwinnett,regular
154367507,gnis:ST_num,13,regular
154367507,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154367507,gnis:ST_alpha,GA,regular
154367507,gnis:County_num,135,regular
154368029,ele,342,regular
154368029,name,Tucker,regular
154368029,is_in,"DeKalb,Georgia,Ga.,GA,USA",regular
154368029,place,locality,regular
154368029,id,333270,gnis
154368029,gnis:Class,Populated Place,regular
154368029,gnis:County,DeKalb,regular
154368029,gnis:ST_num,13,regular
154368029,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154368029,gnis:ST_alpha,GA,regular
154368029,gnis:County_num,089,regular
154370292,ele,281,regular
154370292,name,La Mancha,regular
154370292,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154370292,place,neighbourhood,regular
154370292,id,1688213,gnis
154370292,gnis:Class,Populated Place,regular
154370292,gnis:County,Gwinnett,regular
154370292,gnis:ST_num,13,regular
154370292,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154370292,gnis:ST_alpha,GA,regular
154370292,gnis:County_num,135,regular
154376204,ele,297,regular
154376204,name,River Oak,regular
154376204,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154376204,place,hamlet,regular
154376204,id,1688330,gnis
154376204,gnis:Class,Populated Place,regular
154376204,gnis:County,Gwinnett,regular
154376204,gnis:ST_num,13,regular
154376204,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154376204,gnis:ST_alpha,GA,regular
154376204,gnis:County_num,135,regular
154377970,ele,327,regular
154377970,name,Steeplechase,regular
154377970,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154377970,place,hamlet,regular
154377970,id,1688380,gnis
154377970,gnis:Class,Populated Place,regular
154377970,gnis:County,Gwinnett,regular
154377970,gnis:ST_num,13,regular
154377970,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154377970,gnis:ST_alpha,GA,regular
154377970,gnis:County_num,135,regular
154378673,ele,303,regular
154378673,name,Norcross Mobile Home City,regular
154378673,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154378673,place,neighbourhood,regular
154378673,id,1688267,gnis
154378673,gnis:Class,Populated Place,regular
154378673,gnis:County,Gwinnett,regular
154378673,gnis:ST_num,13,regular
154378673,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154378673,gnis:ST_alpha,GA,regular
154378673,gnis:County_num,135,regular
154378690,ele,271,regular
154378690,name,Rivermist,regular
154378690,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154378690,place,hamlet,regular
154378690,id,1688333,gnis
154378690,gnis:Class,Populated Place,regular
154378690,gnis:County,Gwinnett,regular
154378690,gnis:ST_num,13,regular
154378690,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154378690,gnis:ST_alpha,GA,regular
154378690,gnis:County_num,135,regular
154381062,ele,275,regular
154381062,name,Castle Courts,regular
154381062,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154381062,place,hamlet,regular
154381062,id,1688064,gnis
154381062,gnis:Class,Populated Place,regular
154381062,gnis:County,Gwinnett,regular
154381062,gnis:ST_num,13,regular
154381062,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154381062,gnis:ST_alpha,GA,regular
154381062,gnis:County_num,135,regular
154384926,ele,303,regular
154384926,name,Hanarry Estates,regular
154384926,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154384926,place,neighbourhood,regular
154384926,id,1688179,gnis
154384926,gnis:Class,Populated Place,regular
154384926,gnis:County,Gwinnett,regular
154384926,gnis:ST_num,13,regular
154384926,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154384926,gnis:ST_alpha,GA,regular
154384926,gnis:County_num,135,regular
154385626,ele,317,regular
154385626,name,Carmel East,regular
154385626,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154385626,place,neighbourhood,regular
154385626,id,1688061,gnis
154385626,gnis:Class,Populated Place,regular
154385626,gnis:County,Gwinnett,regular
154385626,gnis:ST_num,13,regular
154385626,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154385626,gnis:ST_alpha,GA,regular
154385626,gnis:County_num,135,regular
154386695,ele,315,regular
154386695,name,Level Creek,regular
154386695,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154386695,place,hamlet,regular
154386695,id,1688230,gnis
154386695,gnis:Class,Populated Place,regular
154386695,gnis:County,Gwinnett,regular
154386695,gnis:ST_num,13,regular
154386695,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154386695,gnis:ST_alpha,GA,regular
154386695,gnis:County_num,135,regular
154393045,ele,291,regular
154393045,name,Blackwood Hills,regular
154393045,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154393045,place,hamlet,regular
154393045,id,1688307,gnis
154393045,gnis:Class,Populated Place,regular
154393045,gnis:County,Gwinnett,regular
154393045,gnis:ST_num,13,regular
154393045,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154393045,gnis:ST_alpha,GA,regular
154393045,gnis:County_num,135,regular
154394055,ele,287,regular
154394055,name,Sweet Water,regular
154394055,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154394055,place,hamlet,regular
154394055,id,1705014,gnis
154394055,gnis:Class,Populated Place,regular
154394055,gnis:County,Gwinnett,regular
154394055,gnis:ST_num,13,regular
154394055,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154394055,gnis:ST_alpha,GA,regular
154394055,gnis:County_num,135,regular
154395467,ele,308,regular
154395467,name,Woodland Springs,regular
154395467,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154395467,place,hamlet,regular
154395467,id,1688434,gnis
154395467,gnis:Class,Populated Place,regular
154395467,gnis:County,Gwinnett,regular
154395467,gnis:ST_num,13,regular
154395467,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154395467,gnis:ST_alpha,GA,regular
154395467,gnis:County_num,135,regular
154395683,ele,355,regular
154395683,name,Gravel Springs,regular
154395683,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154395683,place,hamlet,regular
154395683,id,1688152,gnis
154395683,gnis:Class,Populated Place,regular
154395683,gnis:County,Gwinnett,regular
154395683,gnis:ST_num,13,regular
154395683,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154395683,gnis:ST_alpha,GA,regular
154395683,gnis:County_num,135,regular
154396763,ele,316,regular
154396763,name,Adams Crossroads,regular
154396763,is_in,"Gwinnett,Georgia,Ga.,GA,USA",regular
154396763,place,hamlet,regular
154396763,id,330999,gnis
154396763,gnis:Class,Populated Place,regular
154396763,gnis:County,Gwinnett,regular
154396763,gnis:ST_num,13,regular
154396763,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154396763,gnis:ST_alpha,GA,regular
154396763,gnis:County_num,135,regular
154397165,ele,354,regular
154397165,name,Ocee,regular
154397165,is_in,"Fulton,Georgia,Ga.,GA,USA",regular
154397165,place,neighbourhood,regular
154397165,id,332553,gnis
154397165,gnis:Class,Populated Place,regular
154397165,gnis:County,Fulton,regular
154397165,gnis:ST_num,13,regular
